,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
285,285,401012749,2018,4,regular,2018-09-23T00:00:00.000Z,False,True,False,True,58453,3626,Autzen Stadium,2483,Oregon,fbs,Pac-12,31,"[7, 17, 0, 7, 0]",0.3444249095502546,1643.0,1643.0,24,Stanford,fbs,Pac-12,38,"[0, 7, 14, 10, 7]",0.6555750904497454,1812.0,1812.0,6.9266448158,https://www.youtube.com/watch?v=3f58bJ94Uy4,,-7,True
286,286,401019492,2018,4,regular,2018-09-23T00:00:00.000Z,False,True,False,True,34562,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,20,"[6, 7, 0, 7]",0.2311817359112427,1649.0,1642.0,151,East Carolina,fbs,American Athletic,13,"[7, 3, 3, 0]",0.7688182640887573,1326.0,1333.0,5.036690824,https://www.youtube.com/watch?v=dnc85YVfzZc,,7,True
290,290,401012751,2018,4,regular,2018-09-23T02:30:00.000Z,False,True,False,True,71200,3765,Husky Stadium,264,Washington,fbs,Pac-12,27,"[14, 3, 3, 7]",0.9548847051764292,1842.0,1839.0,9,Arizona State,fbs,Pac-12,20,"[10, 0, 3, 7]",0.0451152948235706,1600.0,1603.0,2.9513545647,https://www.youtube.com/watch?v=TV6D6rMllOI,,7,True
291,291,401020683,2018,4,regular,2018-09-23T02:30:00.000Z,False,True,False,False,30898,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,23,"[3, 14, 0, 3, 3]",0.7644669990482419,1565.0,1564.0,2199,Eastern Michigan,fbs,Mid-American,20,"[3, 7, 7, 3, 0]",0.2355330009517581,1427.0,1428.0,7.0928898601,https://www.youtube.com/watch?v=D3Ogtqj_jyE,,3,True
297,297,401013131,2018,5,regular,2018-09-29T16:00:00.000Z,False,True,False,True,80122,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,27,"[7, 0, 6, 14]",0.9000093833310088,1954.0,1945.0,183,Syracuse,fbs,ACC,23,"[6, 10, 0, 7]",0.0999906166689912,1511.0,1520.0,8.74949007369999,https://www.youtube.com/watch?v=NOCfqUEl9Bk,,4,True
300,300,401013325,2018,5,regular,2018-09-29T16:00:00.000Z,False,True,False,True,55283,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,34,"[7, 3, 7, 17]",0.1029977107697692,1633.0,1622.0,277,West Virginia,fbs,Big 12,42,"[28, 7, 0, 7]",0.8970022892302307,1689.0,1700.0,3.1311461968,https://www.youtube.com/watch?v=Lg7VctCWhvA,,-8,True
304,304,401012293,2018,5,regular,2018-09-29T16:00:00.000Z,False,True,True,True,55383,3687,AT&T Stadium,245,Texas A&M,fbs,SEC,24,"[14, 3, 0, 7]",0.4916566744160995,1689.0,1682.0,8,Arkansas,fbs,SEC,17,"[0, 7, 3, 7]",0.5083433255839005,1338.0,1345.0,2.1901017813,https://www.youtube.com/watch?v=McrJnOYX4NM,,7,True
306,306,401012824,2018,5,regular,2018-09-29T16:00:00.000Z,False,True,False,True,32056,3754,High Point Solutions Stadium,164,Rutgers,fbs,Big Ten,17,"[7, 0, 0, 10]",0.0270475719161425,1071.0,1092.0,84,Indiana,fbs,Big Ten,24,"[7, 17, 0, 0]",0.9729524280838574,1556.0,1535.0,2.5959763933,https://www.youtube.com/watch?v=KcM81Hg1RK4,,-7,True
315,315,401020750,2018,5,regular,2018-09-29T19:30:00.000Z,False,True,False,True,15012,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,39,"[17, 10, 6, 6]",0.0209643364454462,1311.0,1315.0,2711,Western Michigan,fbs,Mid-American,40,"[14, 0, 13, 13]",0.9790356635545536,1420.0,1416.0,7.3640642454,,,-1,True
317,317,401013133,2018,5,regular,2018-09-29T19:30:00.000Z,False,True,False,True,52798,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,24,"[7, 14, 3, 0]",0.9037684292090868,1540.0,1535.0,52,Florida State,fbs,ACC,28,"[7, 0, 7, 14]",0.0962315707909132,1557.0,1562.0,7.6243795977,https://www.youtube.com/watch?v=xSdsiI1ltTw,,-4,True
318,318,401015006,2018,5,regular,2018-09-29T19:30:00.000Z,False,True,False,False,35047,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,37,"[14, 7, 7, 9]",0.9836400652254796,1333.0,1333.0,295,Old Dominion,fbs,Conference USA,35,"[14, 6, 7, 8]",0.0163599347745204,1246.0,1246.0,9.40276083359999,https://www.youtube.com/watch?v=q_R9O7kApcE,,2,True
321,321,401013060,2018,5,regular,2018-09-29T19:30:00.000Z,False,True,False,True,49916,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,14,"[0, 0, 7, 7]",0.146545861652911,1533.0,1537.0,251,Texas,fbs,Big 12,19,"[7, 12, 0, 0]",0.8534541383470889,1726.0,1722.0,2.5378066489,https://www.youtube.com/watch?v=MNaoQmeHPzk,,-5,True
324,324,401022525,2018,5,regular,2018-09-29T20:00:00.000Z,False,True,False,True,23707,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,25,"[0, 7, 10, 8]",0.1388722464886026,1436.0,1422.0,2440,Nevada,fbs,Mountain West,28,"[7, 14, 7, 0]",0.8611277535113974,1293.0,1307.0,6.3639229837,https://www.youtube.com/watch?v=7N0gIXx-7Rw,,-3,True
325,325,401012299,2018,5,regular,2018-09-29T20:00:00.000Z,False,True,False,False,27340,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,31,"[0, 10, 14, 7]",0.633311097214748,,,2634,Tennessee State,fcs,OVC,27,"[0, 13, 7, 7]",0.366688902785252,,,4.08248487899999,,,4,True
326,326,401012892,2018,5,regular,2018-09-29T20:47:00.000Z,False,True,False,True,47330,3911,Ryan Field,77,Northwestern,fbs,Big Ten,17,"[10, 7, 0, 0]",0.1338619679412034,1613.0,1625.0,130,Michigan,fbs,Big Ten,20,"[0, 7, 6, 7]",0.8661380320587966,1894.0,1882.0,7.81958186589999,https://www.youtube.com/watch?v=vQ7n7nGcTWE,,-3,True
327,327,401012756,2018,5,regular,2018-09-29T22:00:00.000Z,False,True,False,True,30088,3820,Gesa Field,265,Washington State,fbs,Pac-12,28,"[7, 14, 0, 7]",0.4163772821497872,1628.0,1631.0,254,Utah,fbs,Pac-12,24,"[14, 7, 3, 0]",0.5836227178502128,1620.0,1617.0,8.7168433222,https://www.youtube.com/watch?v=wqfmhA9y_sg,,4,True
328,328,401021666,2018,5,regular,2018-09-29T22:00:00.000Z,False,True,False,True,17320,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,28,"[0, 7, 7, 14]",0.7015320732853909,1380.0,1397.0,2032,Arkansas State,fbs,Sun Belt,21,"[0, 3, 11, 7]",0.2984679267146091,1499.0,1482.0,8.1413134035,,,7,True
330,330,401020688,2018,5,regular,2018-09-29T22:00:00.000Z,False,True,False,True,14779,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,23,"[10, 0, 0, 3, 7, 0, 3]",0.3144636686129141,1428.0,1424.0,2459,Northern Illinois,fbs,Mid-American,26,"[3, 10, 0, 0, 7, 0, 6]",0.6855363313870859,1428.0,1432.0,11.2485297029,,,-3,True
331,331,401012298,2018,5,regular,2018-09-29T22:00:00.000Z,False,True,False,True,61406,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,6,"[3, 3, 0, 0]",0.0758054370706376,1723.0,1704.0,57,Florida,fbs,SEC,13,"[0, 3, 7, 3]",0.9241945629293624,1646.0,1665.0,6.4786273616,https://www.youtube.com/watch?v=IqoOqjy0NQg,,-7,True
332,332,401013041,2018,5,regular,2018-09-29T23:00:00.000Z,False,True,False,True,42664,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,17,"[0, 7, 7, 3]",0.3713116121197189,1714.0,1714.0,66,Iowa State,fbs,Big 12,14,"[0, 7, 0, 7]",0.628688387880281,1645.0,1645.0,5.8340947183,https://www.youtube.com/watch?v=sGa_CObQc8k,,3,True
334,334,401022527,2018,5,regular,2018-09-29T23:00:00.000Z,False,True,False,True,16363,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,41,"[0, 17, 7, 7, 7, 0, 0, 3, 0]",0.1467376343111466,1029.0,1043.0,62,Hawai'i,fbs,Mountain West,44,"[3, 7, 6, 15, 7, 0, 0, 3, 3]",0.8532623656888534,1359.0,1345.0,9.6856445084,https://www.youtube.com/watch?v=RJXq89ltyuE,,-3,True
337,337,401015003,2018,5,regular,2018-09-29T23:00:00.000Z,False,True,False,True,17299,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,25,"[0, 10, 7, 8]",0.6722268445506313,1296.0,1303.0,2226,Florida Atlantic,fbs,Conference USA,24,"[14, 7, 3, 0]",0.3277731554493687,1509.0,1502.0,5.9109387589,https://www.youtube.com/watch?v=Z159JNZovAY,,1,True
341,341,401015005,2018,5,regular,2018-09-29T23:30:00.000Z,False,True,False,True,20811,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,17,"[3, 7, 0, 7]",0.0377472328983208,1394.0,1394.0,276,Marshall,fbs,Conference USA,20,"[7, 3, 0, 10]",0.9622527671016792,1463.0,1463.0,8.7286614784,https://www.youtube.com/watch?v=1gb8W-GOyG8,,-3,True
342,342,401015004,2018,5,regular,2018-09-29T23:30:00.000Z,False,True,False,True,30105,3825,DATCU Stadium,249,North Texas,fbs,Conference USA,27,"[21, 0, 6, 0]",0.7414771121868613,1597.0,1589.0,2348,Louisiana Tech,fbs,Conference USA,29,"[6, 20, 3, 0]",0.2585228878131387,1511.0,1519.0,7.5574264145,,,-2,True
344,344,401013347,2018,5,regular,2018-09-29T23:30:00.000Z,False,True,False,True,110889,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,26,"[3, 10, 0, 13]",0.8678004629426942,2076.0,2074.0,194,Ohio State,fbs,Big Ten,27,"[0, 7, 7, 13]",0.1321995370573058,2064.0,2066.0,9.7755051552,https://www.youtube.com/watch?v=M9SjFc1_7-w,,-1,True
349,349,401012753,2018,5,regular,2018-09-30T02:30:00.000Z,False,True,False,True,43573,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,20,"[0, 0, 7, 13]",0.1116101725788807,1462.0,1467.0,30,USC,fbs,Pac-12,24,"[7, 10, 7, 0]",0.8883898274211193,1642.0,1637.0,3.2905808977,https://www.youtube.com/watch?v=GAut21dsS0k,,-4,True
358,358,401012305,2018,6,regular,2018-10-06T16:00:00.000Z,False,True,False,True,73393,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,37,"[7, 7, 17, 6]",0.265231542453247,1620.0,1621.0,142,Missouri,fbs,SEC,35,"[14, 9, 0, 12]",0.734768457546753,1662.0,1661.0,10.6570410724,https://www.youtube.com/watch?v=bvH7LG-vC48,,2,True
365,365,401020753,2018,6,regular,2018-10-06T16:00:00.000Z,False,True,False,True,24282,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,27,"[7, 7, 0, 13]",0.9525124991859484,1416.0,1417.0,2199,Eastern Michigan,fbs,Mid-American,24,"[0, 10, 7, 7]",0.0474875008140517,1424.0,1423.0,6.95039500339999,,,3,True
367,367,401013067,2018,6,regular,2018-10-06T16:00:00.000Z,False,True,True,True,92300,499,Cotton Bowl,201,Oklahoma,fbs,Big 12,45,"[7, 10, 7, 21]",0.514549536686586,2014.0,1999.0,251,Texas,fbs,Big 12,48,"[10, 14, 21, 3]",0.485450463313414,1722.0,1737.0,5.28471819909999,https://www.youtube.com/watch?v=kHCIdaL_3JU,,-3,True
368,368,401013142,2018,6,regular,2018-10-06T16:20:00.000Z,False,True,False,True,37100,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,44,"[14, 6, 7, 10, 7]",0.2222125909767951,1431.0,1446.0,183,Syracuse,fbs,ACC,37,"[14, 3, 14, 6, 0]",0.7777874090232049,1520.0,1505.0,9.3973321166,https://www.youtube.com/watch?v=bzf10d2zwL4,,7,True
369,369,401013139,2018,6,regular,2018-10-06T16:30:00.000Z,False,True,False,True,57241,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,28,"[7, 14, 7, 0]",0.881962106304812,1725.0,1727.0,103,Boston College,fbs,ACC,23,"[3, 0, 7, 13]",0.118037893695188,1644.0,1642.0,2.80331567099999,https://www.youtube.com/watch?v=35S00Ugmb6E,,5,True
370,370,401020754,2018,6,regular,2018-10-06T19:00:00.000Z,False,True,False,True,7159,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,16,"[0, 6, 3, 7]",0.3704694766728343,1154.0,1160.0,2459,Northern Illinois,fbs,Mid-American,24,"[7, 7, 7, 3]",0.6295305233271657,1432.0,1426.0,4.541391592,,,-8,True
373,373,401020755,2018,6,regular,2018-10-06T19:30:00.000Z,False,True,False,True,20062,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,26,"[14, 3, 6, 3]",0.1852835241855449,1000.0,1022.0,195,Ohio,fbs,Mid-American,27,"[7, 0, 7, 13]",0.814716475814455,1552.0,1530.0,7.2878740432,,,-1,True
378,378,401013042,2018,6,regular,2018-10-06T19:30:00.000Z,False,True,False,True,52995,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,42,"[7, 14, 7, 14]",0.6993086544191152,1781.0,1760.0,66,Iowa State,fbs,Big 12,48,"[9, 21, 10, 8]",0.3006913455808848,1645.0,1666.0,6.3545627362,https://www.youtube.com/watch?v=nRP2m4k-j_8,,-6,True
379,379,401013031,2018,6,regular,2018-10-06T19:30:00.000Z,False,True,False,True,36888,4727,McLane Stadium,239,Baylor,fbs,Big 12,37,"[3, 9, 8, 17]",0.8899815360825997,1455.0,1457.0,2306,Kansas State,fbs,Big 12,34,"[7, 7, 0, 20]",0.1100184639174003,1537.0,1535.0,9.0216110189,https://www.youtube.com/watch?v=zVjgd5SN8rw,,3,True
380,380,401022528,2018,6,regular,2018-10-06T19:30:00.000Z,False,True,False,True,36679,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,13,"[7, 0, 0, 6]",0.2105671454943967,1796.0,1767.0,21,San Diego State,fbs,Mountain West,19,"[3, 10, 0, 6]",0.7894328545056033,1564.0,1593.0,6.6481429415,https://www.youtube.com/watch?v=5rQ-x4ivASs,,-6,True
381,381,401012301,2018,6,regular,2018-10-06T19:30:00.000Z,False,True,False,True,90283,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,27,"[0, 14, 0, 13]",0.5864549541833952,1665.0,1688.0,99,LSU,fbs,SEC,19,"[7, 3, 3, 6]",0.4135450458166048,1834.0,1811.0,9.065153927,https://www.youtube.com/watch?v=xuQGdwnzGe4,,8,True
382,382,401013141,2018,6,regular,2018-10-06T19:30:00.000Z,False,True,False,True,65490,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,28,"[0, 7, 14, 7]",0.8760653574174931,1784.0,1778.0,52,Florida State,fbs,ACC,27,"[7, 13, 7, 0]",0.1239346425825068,1562.0,1568.0,8.6892963347,https://www.youtube.com/watch?v=3IcdMAoMyW0,,1,True
387,387,401012761,2018,6,regular,2018-10-06T20:00:00.000Z,False,True,False,True,52681,3726,Folsom Field,38,Colorado,fbs,Pac-12,28,"[7, 7, 14, 0]",0.9809161406175212,1604.0,1615.0,9,Arizona State,fbs,Pac-12,21,"[7, 7, 7, 0]",0.0190838593824788,1627.0,1616.0,4.9940864747,,,7,True
391,391,401012306,2018,6,regular,2018-10-06T23:00:00.000Z,False,True,False,True,99829,3795,Kyle Field,245,Texas A&M,fbs,SEC,20,"[0, 7, 0, 7, 6]",0.997968565040066,1682.0,1687.0,96,Kentucky,fbs,SEC,14,"[7, 0, 0, 7, 0]",0.0020314349599339,1628.0,1623.0,7.9761689007,https://www.youtube.com/watch?v=ljM47GX3Sww,,6,True
396,396,401015011,2018,6,regular,2018-10-06T23:30:00.000Z,False,True,False,True,12809,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,24,"[3, 7, 0, 14]",0.219682962831497,1009.0,1035.0,249,North Texas,fbs,Conference USA,27,"[7, 3, 10, 7]",0.7803170371685029,1589.0,1563.0,3.79158879469999,https://www.youtube.com/watch?v=OceVHYGUrEI,,-3,True
398,398,401012760,2018,6,regular,2018-10-06T23:30:00.000Z,False,True,False,True,51123,1056,Rose Bowl,26,UCLA,fbs,Pac-12,24,"[0, 7, 3, 14]",0.4244048823643847,1339.0,1363.0,264,Washington,fbs,Pac-12,31,"[7, 17, 0, 7]",0.5755951176356153,1869.0,1845.0,3.0569754952,https://www.youtube.com/watch?v=RHGo-TTU0y0,,-7,True
400,400,401013441,2018,6,regular,2018-10-07T00:00:00.000Z,False,True,False,False,8337,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,FBS Independents,49,"[7, 14, 14, 14]",0.983460872885296,1096.0,1126.0,2335,Liberty,fbs,FBS Independents,41,"[7, 7, 14, 13]",0.0165391271147039,1366.0,1336.0,7.30751893599999,,,8,True
403,403,401012759,2018,6,regular,2018-10-07T02:00:00.000Z,False,True,False,True,44253,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,24,"[10, 0, 7, 7]",0.6024140978390105,1467.0,1480.0,25,California,fbs,Pac-12,17,"[0, 14, 0, 3]",0.3975859021609895,1521.0,1508.0,8.658854798,https://www.youtube.com/watch?v=6tD4YkXl4qo,,7,True
407,407,401022531,2018,6,regular,2018-10-07T03:59:00.000Z,False,True,False,True,23907,3610,Aloha Stadium,62,Hawai'i,fbs,Mountain West,17,"[0, 3, 7, 7]",0.7440540033563771,1345.0,1351.0,2751,Wyoming,fbs,Mountain West,13,"[3, 0, 7, 3]",0.2559459966436229,1439.0,1433.0,6.7932107002,https://www.youtube.com/watch?v=oDVFnR8UBZo,,4,True
409,409,401021673,2018,7,regular,2018-10-11T23:30:00.000Z,False,True,False,True,9545,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,13,"[0, 0, 7, 6]",0.7298203817739425,1040.0,1058.0,290,Georgia Southern,fbs,Sun Belt,15,"[0, 10, 5, 0]",0.2701796182260575,1462.0,1444.0,3.2794052513,,,-2,True
410,410,401013076,2018,7,regular,2018-10-11T23:30:00.000Z,False,True,False,True,44387,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,14,"[0, 7, 0, 7]",0.6594621946211772,1714.0,1704.0,2641,Texas Tech,fbs,Big 12,17,"[3, 0, 7, 7]",0.3405378053788228,1622.0,1632.0,9.802518695,https://www.youtube.com/watch?v=zzRdv_pwusI,,-3,True
411,411,401019505,2018,7,regular,2018-10-12T23:00:00.000Z,False,True,False,True,16142,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,24,"[7, 3, 14, 0]",0.321001276196458,1391.0,1401.0,58,South Florida,fbs,American Athletic,25,"[3, 0, 7, 15]",0.678998723803542,1638.0,1628.0,8.4184258652,https://www.youtube.com/watch?v=feDBnLNPisQ,,-1,True
412,412,401022533,2018,7,regular,2018-10-13T01:00:00.000Z,False,True,False,True,25326,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,21,"[7, 7, 0, 7]",0.5692246946481205,1593.0,1594.0,2005,Air Force,fbs,Mountain West,17,"[2, 7, 0, 8]",0.4307753053518794,1512.0,1511.0,5.2243016353,https://www.youtube.com/watch?v=2-0pKBhYGDE,,4,True
414,414,401012309,2018,7,regular,2018-10-13T16:00:00.000Z,False,True,False,True,84589,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,24,"[10, 7, 0, 7]",0.5544032346624783,1813.0,1762.0,2633,Tennessee,fbs,SEC,30,"[3, 10, 14, 3]",0.4455967653375217,1343.0,1394.0,5.43202310779999,https://www.youtube.com/watch?v=A78kjpblBfE,,-6,True
416,416,401013340,2018,7,regular,2018-10-13T16:00:00.000Z,False,True,False,True,47330,3911,Ryan Field,77,Northwestern,fbs,Big Ten,34,"[0, 14, 0, 17, 3]",0.4482776568605229,1648.0,1645.0,158,Nebraska,fbs,Big Ten,31,"[7, 6, 7, 11, 0]",0.5517223431394771,1322.0,1325.0,8.18252013329999,https://www.youtube.com/watch?v=t501p8KVRvE,,3,True
420,420,401020759,2018,7,regular,2018-10-13T16:00:00.000Z,False,True,False,True,17998,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,28,"[21, 7, 0, 0]",0.970974485071984,1423.0,1424.0,2649,Toledo,fbs,Mid-American,26,"[3, 0, 3, 20]",0.029025514928016,1480.0,1479.0,3.4057041962,,,2,True
426,426,401013452,2018,7,regular,2018-10-13T18:00:00.000Z,False,True,False,False,17389,3992,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,22,"[0, 14, 0, 8]",0.5483899675354477,1336.0,1354.0,2653,Troy,fbs,Sun Belt,16,"[7, 3, 3, 3]",0.4516100324645523,1548.0,1530.0,8.1162251011,https://www.youtube.com/watch?v=tC5LVoZMze4,,6,True
429,429,401013148,2018,7,regular,2018-10-13T18:30:00.000Z,False,True,False,False,77622,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,19,"[0, 6, 6, 7]",0.9661277906146866,1870.0,1859.0,221,Pittsburgh,fbs,ACC,14,"[7, 0, 7, 0]",0.0338722093853134,1446.0,1457.0,7.2536238281,https://www.youtube.com/watch?v=Aij-ogHy23U,,5,True
430,430,401020760,2018,7,regular,2018-10-13T19:00:00.000Z,False,True,False,True,18551,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,35,"[7, 14, 7, 7]",0.0720421813965444,1041.0,1055.0,2711,Western Michigan,fbs,Mid-American,42,"[0, 7, 21, 14]",0.9279578186034556,1417.0,1403.0,9.3501526266,,,-7,True
431,431,401020757,2018,7,regular,2018-10-13T19:00:00.000Z,False,True,False,True,10255,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,23,"[3, 17, 0, 3]",0.1905329352582795,1290.0,1282.0,2050,Ball State,fbs,Mid-American,24,"[0, 7, 0, 17]",0.8094670647417204,1160.0,1168.0,7.24088621099999,,,-1,True
432,432,401019506,2018,7,regular,2018-10-13T19:30:00.000Z,False,True,False,True,38831,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,30,"[17, 13, 0, 0]",0.9835744545024594,1709.0,1715.0,2116,UCF,fbs,American Athletic,31,"[7, 10, 7, 7]",0.0164255454975406,1860.0,1854.0,8.55862922269999,https://www.youtube.com/watch?v=wRwS2jrPmO4,,-1,True
433,433,401020758,2018,7,regular,2018-10-13T19:30:00.000Z,False,True,False,True,12138,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,24,"[3, 6, 0, 15]",0.9736070480378104,1426.0,1428.0,195,Ohio,fbs,Mid-American,21,"[0, 7, 14, 0]",0.0263929519621897,1530.0,1528.0,7.3290538482,,,3,True
435,435,401019508,2018,7,regular,2018-10-13T19:30:00.000Z,False,True,False,True,30106,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,17,"[0, 10, 7, 0]",0.1031753698806705,1460.0,1461.0,218,Temple,fbs,American Athletic,24,"[0, 7, 10, 7]",0.8968246301193294,1651.0,1650.0,5.64959443469999,https://www.youtube.com/watch?v=iNAlyFy8nDU,,-7,True
439,439,401012311,2018,7,regular,2018-10-13T19:30:00.000Z,False,True,False,True,76871,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,23,"[0, 0, 16, 7]",0.0752957864121392,1621.0,1620.0,245,Texas A&M,fbs,SEC,26,"[3, 10, 3, 10]",0.9247042135878608,1687.0,1688.0,5.55712315439999,https://www.youtube.com/watch?v=bSoqzslaJ1U,,-3,True
440,440,401013032,2018,7,regular,2018-10-13T19:30:00.000Z,False,True,False,True,93882,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,23,"[3, 20, 0, 0]",0.6609488847057398,1737.0,1731.0,239,Baylor,fbs,Big 12,17,"[7, 3, 7, 0]",0.3390511152942602,1457.0,1463.0,4.662704152,https://www.youtube.com/watch?v=bM6qOqekj24,,6,True
441,441,401012883,2018,7,regular,2018-10-13T19:30:00.000Z,False,True,False,True,106685,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,17,"[7, 7, 0, 3]",0.2636994678044511,2074.0,2034.0,127,Michigan State,fbs,Big Ten,21,"[0, 7, 7, 7]",0.7363005321955489,1623.0,1663.0,7.1749069096,https://www.youtube.com/watch?v=P9kCiEF-v38,,-4,True
442,442,401012766,2018,7,regular,2018-10-13T19:30:00.000Z,False,True,False,True,58691,3626,Autzen Stadium,2483,Oregon,fbs,Pac-12,30,"[10, 7, 7, 0, 6]",0.3273748467517348,1678.0,1681.0,264,Washington,fbs,Pac-12,27,"[10, 7, 7, 0, 3]",0.6726251532482652,1845.0,1842.0,9.4859959482,https://www.youtube.com/watch?v=pepmwYm5H18,,3,True
444,444,401022535,2018,7,regular,2018-10-13T20:00:00.000Z,False,True,False,True,36514,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,20,"[7, 7, 3, 3]",0.2504578590500571,1319.0,1321.0,167,New Mexico,fbs,Mountain West,18,"[0, 3, 8, 7]",0.749542140949943,1392.0,1390.0,7.6898462622,https://www.youtube.com/watch?v=TQ2gzXWLUmA,,2,True
450,450,401013147,2018,7,regular,2018-10-13T23:00:00.000Z,False,True,False,True,50500,3787,Kenan Stadium,153,North Carolina,fbs,ACC,19,"[6, 3, 7, 3]",0.916259393128342,1320.0,1336.0,259,Virginia Tech,fbs,ACC,22,"[7, 0, 7, 8]",0.0837406068716579,1678.0,1662.0,9.5894782543,https://www.youtube.com/watch?v=_-m9hptJpQo,,-3,True
455,455,401013146,2018,7,regular,2018-10-13T23:00:00.000Z,False,True,False,True,42393,3923,Scott Stadium,258,Virginia,fbs,ACC,16,"[0, 13, 0, 3]",0.316880527373897,1499.0,1504.0,2390,Miami,fbs,ACC,13,"[0, 6, 0, 7]",0.683119472626103,1778.0,1773.0,6.2008402646,https://www.youtube.com/watch?v=kldESmvCV3I,,3,True
457,457,401015014,2018,7,regular,2018-10-13T23:30:00.000Z,False,True,False,True,16002,218,FIU Stadium,2229,Florida International,fbs,Conference USA,24,"[3, 10, 0, 11]",0.970910641398792,1462.0,1461.0,2393,Middle Tennessee,fbs,Conference USA,21,"[0, 14, 7, 0]",0.0290893586012079,1339.0,1340.0,7.87896953559999,https://www.youtube.com/watch?v=ZiDoOiC3VRs,,3,True
458,458,401012308,2018,7,regular,2018-10-13T23:30:00.000Z,False,True,False,True,51438,3983,War Memorial Stadium (AR),8,Arkansas,fbs,SEC,33,"[17, 10, 6, 0]",0.1577305197286281,1349.0,1356.0,145,Ole Miss,fbs,SEC,37,"[3, 14, 7, 13]",0.8422694802713718,1556.0,1549.0,6.6819462776,https://www.youtube.com/watch?v=sbBgp_skiYk,,-4,True
460,460,401022534,2018,7,regular,2018-10-14T02:30:00.000Z,False,True,False,True,21431,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,27,"[10, 7, 10, 0]",0.3668614530884356,1294.0,1316.0,68,Boise State,fbs,Mountain West,31,"[7, 10, 14, 0]",0.6331385469115645,1767.0,1745.0,5.7103392925,https://www.youtube.com/watch?v=I0svtiiw75M,,-4,True
