,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
114,401117495,Sam Houston,2534,loser,31,27.0,0.2,0.25,558.0,443.0,0.5833333333333334,7.4,115.0,35.0,3.3,12,104,1.0,1.0,0.0,33:48
116,401114240,VMI,2678,loser,17,17.0,0.29411764705882354,1.0,257.0,201.0,0.55,5.0,56.0,27.0,2.1,8,50,1.0,0.0,1.0,25:39
118,401114174,UC Davis,302,loser,13,15.0,0.29411764705882354,0.5,264.0,181.0,0.5263157894736842,4.8,83.0,30.0,2.8,7,50,1.0,1.0,0.0,27:27
120,401119258,Monmouth,2405,loser,13,23.0,0.5714285714285714,0.5,322.0,194.0,0.6190476190476191,4.6,128.0,39.0,3.3,7,47,0.0,0.0,0.0,31:37
122,401119257,Illinois St,2287,loser,10,14.0,0.07142857142857142,0.0,238.0,187.0,0.4375,5.8,51.0,28.0,1.8,4,36,2.0,1.0,1.0,26:46
124,401112106,Nicholls,2447,loser,14,11.0,0.16666666666666666,0.0,276.0,126.0,0.5555555555555556,7.0,150.0,23.0,6.5,2,19,2.0,1.0,1.0,18:51
127,401117858,Arkansas State,2032,loser,30,25.0,0.23076923076923078,0.6666666666666666,414.0,324.0,0.64,6.5,90.0,24.0,3.8,11,83,3.0,2.0,1.0,24:46
128,401114242,Norfolk State,2450,loser,21,15.0,0.46153846153846156,0.5,268.0,199.0,0.6551724137931034,6.9,69.0,30.0,2.3,5,45,3.0,1.0,2.0,28:46
130,401114243,Alcorn St,2016,loser,10,15.0,0.375,0.0,229.0,149.0,0.5625,4.7,80.0,35.0,2.3,7,67,2.0,1.0,1.0,34:07
132,401112073,SF Austin,2617,loser,17,13.0,0.375,0.0,277.0,158.0,0.5333333333333333,5.3,119.0,32.0,3.7,4,50,1.0,0.0,1.0,30:07
134,401110725,GA Southern,290,loser,3,8.0,0.08333333333333333,0.0,98.0,24.0,0.36363636363636365,2.2,74.0,39.0,1.9,5,20,2.0,2.0,0.0,28:32
137,401112433,Pittsburgh,221,loser,14,15.0,0.4375,0.0,263.0,185.0,0.5121951219512195,4.5,78.0,30.0,2.6,5,51,2.0,0.0,2.0,25:44
138,401114241,Abilene Chrstn,2000,loser,31,20.0,0.5294117647058824,0.0,456.0,273.0,0.6857142857142857,7.8,183.0,36.0,5.1,5,35,1.0,1.0,0.0,27:27
141,401110732,Vanderbilt,238,loser,6,17.0,0.21428571428571427,0.5,225.0,109.0,0.5,3.4,116.0,30.0,3.9,10,63,1.0,1.0,0.0,25:59
142,401110722,Oregon,2483,loser,21,17.0,0.2857142857142857,0.5,332.0,242.0,0.7567567567567568,6.5,90.0,33.0,2.7,7,58,1.0,1.0,0.0,32:28
144,401112222,MTSU,2393,loser,21,16.0,0.26666666666666666,0.0,301.0,234.0,0.6341463414634146,5.7,67.0,28.0,2.4,8,54,2.0,1.0,1.0,26:44
146,401112191,Miami OH,193,loser,14,11.0,0.3333333333333333,1.0,245.0,186.0,0.6296296296296297,6.9,59.0,25.0,2.4,10,77,1.0,0.0,1.0,24:03
148,401110728,Missouri,142,loser,31,28.0,0.4117647058823529,0.6666666666666666,537.0,423.0,0.6458333333333334,8.8,114.0,42.0,2.7,5,31,3.0,2.0,1.0,31:10
150,401114244,Houston Baptist,2277,loser,34,23.0,0.42857142857142855,1.0,413.0,300.0,0.7297297297297297,8.1,113.0,34.0,3.3,5,35,1.0,1.0,0.0,26:00
152,401112135,LA Tech,2348,loser,14,25.0,0.35714285714285715,0.3333333333333333,413.0,340.0,0.6481481481481481,6.3,73.0,26.0,2.8,5,40,3.0,1.0,2.0,32:16
154,401128468,Grambling,2755,loser,9,21.0,0.4,0.0,407.0,164.0,0.5588235294117647,4.8,243.0,37.0,6.6,10,85,1.0,0.0,1.0,29:36
156,401112129,AR-Pine Bluff,2029,loser,7,9.0,0.23529411764705882,0.0,215.0,114.0,0.4642857142857143,4.1,101.0,34.0,3.0,7,78,2.0,0.0,2.0,28:10
158,401117496,Weber St,2692,loser,0,5.0,0.2,0.0,154.0,119.0,0.65625,3.7,35.0,19.0,1.8,5,31,1.0,0.0,1.0,27:58
160,401114228,New Mexico St,166,loser,7,18.0,0.3333333333333333,1.0,317.0,221.0,0.6666666666666666,5.3,96.0,25.0,3.8,2,0,3.0,1.0,2.0,25:19
162,401117497,Southern Utah,253,loser,23,18.0,0.3684210526315789,0.0,341.0,295.0,0.5952380952380952,7.0,46.0,38.0,1.2,4,38,1.0,1.0,0.0,29:48
164,401114218,Fresno St,278,loser,23,22.0,0.3125,1.0,462.0,256.0,0.48717948717948717,6.6,206.0,40.0,5.2,6,51,3.0,2.0,1.0,31:59
166,401112114,Houston,248,loser,31,24.0,0.38461538461538464,0.5,408.0,167.0,0.5185185185185185,6.2,241.0,42.0,5.7,6,48,0.0,0.0,0.0,31:40
169,401112436,Louisville,97,loser,17,21.0,0.4,0.5,383.0,134.0,0.42857142857142855,4.8,249.0,47.0,5.3,8,50,3.0,3.0,0.0,32:00
170,401112437,William & Mary,2729,loser,17,8.0,0.09090909090909091,0.0,193.0,130.0,0.38461538461538464,10.0,63.0,35.0,1.8,4,20,1.0,0.0,1.0,23:19
