,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
469,469,401634769,2024,8,regular,2024-10-18T23:00:00.000Z,False,True,False,True,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,23.0,"[7, 10, 3, 3]",0.909404387085186,1598,1604.0,52,Florida State,fbs,ACC,16.0,"[3, 3, 7, 3]",0.090595612914814,1532.0,1526.0,6.7798954406,,,7.0,True
471,471,401636898,2024,8,regular,2024-10-19T02:15:00.000Z,False,True,False,True,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,38.0,"[7, 7, 14, 10]",0.2280945872610623,1665,1664.0,197,Oklahoma State,fbs,Big 12,35.0,"[7, 14, 0, 14]",0.7719054127389376,1489.0,1490.0,8.013022214,,,3.0,True
472,472,401643735,2024,8,regular,2024-10-19T02:30:00.000Z,False,True,False,True,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,21.0,"[7, 14, 0, 0]",0.3307928190088539,1257,1267.0,278,Fresno State,fbs,Mountain West,24.0,"[3, 14, 7, 0]",0.6692071809911462,1505.0,1495.0,6.5051562633,,,-3.0,True
474,474,401629034,2024,8,regular,2024-10-19T16:00:00.000Z,False,True,False,False,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,20.0,"[3, 3, 7, 7]",0.4670717104797056,1434,1424.0,154,Wake Forest,fbs,ACC,23.0,"[3, 10, 7, 3]",0.5329282895202945,1343.0,1353.0,5.3772320815,,,-3.0,True
476,476,401635589,2024,8,regular,2024-10-19T16:00:00.000Z,False,True,False,True,,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,45.0,"[7, 10, 14, 14]",0.0378471040582701,1695,1691.0,2390,Miami,fbs,ACC,52.0,"[10, 14, 14, 14]",0.9621528959417298,1822.0,1826.0,5.9727968944,,,-7.0,True
477,477,401628395,2024,8,regular,2024-10-19T16:00:00.000Z,False,True,False,True,,3838,Memorial Stadium,142,Missouri,fbs,SEC,21.0,"[3, 0, 3, 15]",0.2339359629885825,1737,1735.0,2,Auburn,fbs,SEC,17.0,"[0, 3, 14, 0]",0.7660640370114175,1550.0,1552.0,8.0479951949,,,4.0,True
479,479,401628524,2024,8,regular,2024-10-19T16:00:00.000Z,False,True,False,True,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,32.0,"[7, 3, 9, 13]",0.3651614765917936,1436,1432.0,26,UCLA,fbs,Big Ten,35.0,"[7, 14, 7, 7]",0.6348385234082063,1452.0,1456.0,4.6407360434,,,-3.0,True
484,484,401644750,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,38.0,"[10, 6, 0, 22]",0.2966033444386989,1261,1262.0,2117,Central Michigan,fbs,Mid-American,34.0,"[0, 14, 13, 7]",0.703396655561301,1189.0,1188.0,5.8688084781,,,4.0,True
490,490,401628397,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,24.0,"[0, 0, 14, 10]",0.93418705022276,1936,1950.0,333,Alabama,fbs,SEC,17.0,"[0, 7, 3, 7]",0.06581294977724,2010.0,1996.0,9.9902493945,,,7.0,True
493,493,401644749,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,41.0,"[10, 7, 7, 17]",0.2982382134854651,1294,1275.0,2711,Western Michigan,fbs,Mid-American,48.0,"[7, 21, 7, 13]",0.7017617865145349,1223.0,1242.0,7.7487243344,,,-7.0,True
494,494,401644751,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,6.0,"[3, 3, 0, 0]",0.9699869159030086,1470,1460.0,2649,Toledo,fbs,Mid-American,13.0,"[0, 7, 3, 3]",0.0300130840969914,1508.0,1518.0,7.3746354167,,,-7.0,True
495,495,401635587,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,,3831,California Memorial Stadium,25,California,fbs,ACC,23.0,"[7, 6, 10, 0]",0.1040912933918795,1548,1542.0,152,NC State,fbs,ACC,24.0,"[3, 7, 0, 14]",0.8959087066081205,1454.0,1460.0,7.188961357,,,-1.0,True
501,501,401628521,2024,8,regular,2024-10-19T20:00:00.000Z,False,True,False,True,,3665,SECU Stadium,120,Maryland,fbs,Big Ten,29.0,"[0, 7, 7, 15]",0.2091783369745479,1546,1553.0,30,USC,fbs,Big Ten,28.0,"[7, 14, 0, 7]",0.7908216630254521,1763.0,1756.0,7.3526882152,,,1.0,True
503,503,401643737,2024,8,regular,2024-10-19T20:00:00.000Z,False,True,False,True,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,45.0,"[14, 10, 14, 7]",0.9988764389108926,1172,1170.0,167,New Mexico,fbs,Mountain West,50.0,"[0, 15, 14, 21]",0.0011235610891073,1271.0,1273.0,1.661834419,,,-5.0,True
511,511,401636900,2024,8,regular,2024-10-19T23:30:00.000Z,False,True,False,True,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,38.0,"[14, 0, 13, 11]",0.1810592552112511,1773,1771.0,2116,UCF,fbs,Big 12,35.0,"[7, 14, 7, 7]",0.8189407447887489,1501.0,1503.0,6.6619437928,,,3.0,True
515,515,401645349,2024,8,regular,2024-10-19T23:30:00.000Z,False,True,False,True,,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,52.0,"[14, 14, 7, 17]",0.6543228416072232,1609,1612.0,249,North Texas,fbs,American Athletic,44.0,"[21, 3, 7, 13]",0.3456771583927768,1459.0,1456.0,9.4808104849,,,8.0,True
517,517,401643734,2024,8,regular,2024-10-20T00:00:00.000Z,False,True,False,True,,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,13.0,"[0, 0, 0, 13]",0.1117979364546589,1310,1292.0,36,Colorado State,fbs,Mountain West,21.0,"[0, 14, 7, 0]",0.888202063545341,1277.0,1295.0,2.2864929496,,,-8.0,True
519,519,401643739,2024,8,regular,2024-10-20T02:00:00.000Z,False,True,False,False,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,25.0,"[3, 14, 0, 8]",0.1165492778401233,1587,1578.0,2439,UNLV,fbs,Mountain West,33.0,"[3, 13, 7, 10]",0.8834507221598766,1665.0,1674.0,6.3198973757,,,-8.0,True
520,520,401636903,2024,8,regular,2024-10-20T02:30:00.000Z,False,True,False,True,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,7.0,"[0, 0, 7, 0]",0.1368235920307991,1589,1572.0,2628,TCU,fbs,Big 12,13.0,"[0, 10, 3, 0]",0.8631764079692008,1508.0,1525.0,5.8298706704,,,-6.0,True
521,521,401640984,2024,9,regular,2024-10-22T23:30:00.000Z,False,True,True,True,,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,7.0,"[0, 0, 0, 7]",0.1953667051121726,1241,1248.0,2534,Sam Houston,fbs,Conference USA,10.0,"[0, 0, 7, 3]",0.8046332948878274,1422.0,1415.0,6.2564066649,,,-3.0,True
522,522,401641011,2024,9,regular,2024-10-23T00:00:00.000Z,False,True,False,True,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,14.0,"[0, 7, 0, 7]",0.2380926029097199,1285,1284.0,2638,UTEP,fbs,Conference USA,10.0,"[7, 0, 3, 0]",0.7619073970902801,1161.0,1162.0,7.9673966467,,,4.0,True
523,523,401640993,2024,9,regular,2024-10-23T23:00:00.000Z,False,True,False,True,,4899,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,27.0,"[7, 7, 7, 6]",0.8126782234588759,1255,1261.0,2335,Liberty,fbs,Conference USA,24.0,"[7, 7, 3, 7]",0.1873217765411241,1581.0,1575.0,6.7893700745,,,3.0,True
527,527,401634771,2024,9,regular,2024-10-25T23:30:00.000Z,False,True,False,True,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,27.0,"[7, 13, 7, 0]",0.0969511153507486,1418,1428.0,97,Louisville,fbs,ACC,31.0,"[0, 7, 10, 14]",0.9030488846492514,1691.0,1681.0,6.229607411,,,-4.0,True
528,528,401643740,2024,9,regular,2024-10-26T02:30:00.000Z,False,True,False,True,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,24.0,"[10, 0, 14, 0]",0.6578167644895134,1674,1668.0,68,Boise State,fbs,Mountain West,29.0,"[3, 17, 3, 6]",0.3421832355104865,1711.0,1717.0,6.3665972191,,,-5.0,True
530,530,401628530,2024,9,regular,2024-10-26T16:00:00.000Z,False,True,False,True,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,21.0,"[7, 7, 0, 7]",0.992326721304452,2076,2063.0,158,Nebraska,fbs,Big Ten,17.0,"[0, 6, 3, 8]",0.0076732786955479,1454.0,1467.0,7.447834909,,,4.0,True
534,534,401645353,2024,9,regular,2024-10-26T16:00:00.000Z,False,True,False,True,,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,33.0,"[0, 7, 14, 12]",0.2327610924219729,1612,1601.0,2429,Charlotte,fbs,American Athletic,28.0,"[7, 0, 0, 21]",0.767238907578027,1196.0,1207.0,8.5391064277,,,5.0,True
536,536,401645354,2024,9,regular,2024-10-26T16:00:00.000Z,False,True,False,True,,3825,DATCU Stadium,249,North Texas,fbs,American Athletic,37.0,"[3, 14, 7, 13]",0.0296094445890651,1456,1462.0,2655,Tulane,fbs,American Athletic,45.0,"[21, 10, 14, 0]",0.9703905554109348,1738.0,1732.0,3.0583480339,,,-8.0,True
540,540,401643816,2024,9,regular,2024-10-26T17:00:00.000Z,False,True,False,True,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,33.0,"[2, 16, 7, 8]",0.9117630693246408,1330,1337.0,2247,Georgia State,fbs,Sun Belt,26.0,"[0, 16, 7, 3]",0.0882369306753592,1291.0,1284.0,6.3790269201,,,7.0,True
543,543,401645355,2024,9,regular,2024-10-26T19:30:00.000Z,False,True,False,True,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,46.0,"[0, 7, 17, 22]",0.7968330724487508,1047,1057.0,2636,UTSA,fbs,American Athletic,45.0,"[14, 21, 7, 3]",0.2031669275512492,1391.0,1381.0,6.0190795343,,,1.0,True
545,545,401629035,2024,9,regular,2024-10-26T19:30:00.000Z,False,True,False,False,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,17.0,"[0, 0, 7, 10]",0.9799536976195188,1424,1423.0,242,Rice,fbs,American Athletic,10.0,"[3, 0, 0, 7]",0.0200463023804813,1235.0,1236.0,6.1783739785,,,7.0,True
546,546,401635599,2024,9,regular,2024-10-26T19:30:00.000Z,False,True,False,True,,3940,Stanford Stadium,24,Stanford,fbs,ACC,24.0,"[0, 17, 0, 7]",0.3202656503627978,1208,1212.0,154,Wake Forest,fbs,ACC,27.0,"[14, 10, 0, 3]",0.6797343496372021,1353.0,1349.0,6.1936628219,,,-3.0,True
547,547,401636910,2024,9,regular,2024-10-26T19:30:00.000Z,False,True,False,True,,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,35.0,"[14, 0, 7, 14]",0.9478216451126138,1525,1527.0,2641,Texas Tech,fbs,Big 12,34.0,"[3, 14, 14, 3]",0.0521783548873862,1556.0,1554.0,7.7070856477,,,1.0,True
550,550,401644753,2024,9,regular,2024-10-26T19:30:00.000Z,False,True,False,True,,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,25.0,"[7, 12, 0, 6]",0.8486636054422304,1089,1094.0,2459,Northern Illinois,fbs,Mid-American,23.0,"[7, 7, 0, 9]",0.1513363945577696,1460.0,1455.0,7.8588104996,,,2.0,True
554,554,401644752,2024,9,regular,2024-10-26T19:30:00.000Z,False,True,False,True,,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,25.0,"[8, 10, 0, 7]",0.8402397523324775,1049,1059.0,2199,Eastern Michigan,fbs,Mid-American,21.0,"[0, 0, 14, 7]",0.1597602476675225,1262.0,1252.0,7.7669740021,,,4.0,True
560,560,401628405,2024,9,regular,2024-10-26T20:15:00.000Z,False,True,False,True,,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,24.0,"[7, 3, 7, 7]",0.4011376899370136,1396,1428.0,251,Texas,fbs,SEC,27.0,"[14, 7, 3, 3]",0.5988623100629864,2089.0,2057.0,4.1653351519,,,-3.0,True
563,563,401636905,2024,9,regular,2024-10-26T23:00:00.000Z,False,True,False,True,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,26.0,"[0, 7, 6, 13]",0.2114644178318603,1526,1518.0,277,West Virginia,fbs,Big 12,31.0,"[10, 7, 7, 7]",0.7885355821681397,1541.0,1549.0,3.4809917974,,,-5.0,True
564,564,401643818,2024,9,regular,2024-10-26T23:00:00.000Z,False,True,False,True,,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,34.0,"[13, 10, 3, 8]",0.3326576087155076,1283,1286.0,2653,Troy,fbs,Sun Belt,31.0,"[0, 3, 21, 7]",0.6673423912844924,1432.0,1429.0,7.7146827131,,,3.0,True
565,565,401643745,2024,9,regular,2024-10-26T23:00:00.000Z,False,True,False,True,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,25.0,"[3, 7, 6, 9]",0.876798881373885,1287,1278.0,328,Utah State,fbs,Mountain West,27.0,"[7, 10, 0, 10]",0.123201118626115,1170.0,1179.0,8.0133648224,,,-2.0,True
567,567,401636908,2024,9,regular,2024-10-26T23:00:00.000Z,False,True,False,True,,4728,TDECU Stadium,248,Houston,fbs,Big 12,17.0,"[0, 7, 0, 10]",0.8441237004950815,1334,1338.0,254,Utah,fbs,Big 12,14.0,"[7, 0, 7, 0]",0.1558762995049185,1572.0,1568.0,8.2922591272,,,3.0,True
569,569,401628529,2024,9,regular,2024-10-26T23:30:00.000Z,False,True,False,True,,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,24.0,"[0, 9, 7, 8]",0.6235374783179265,1817,1808.0,127,Michigan State,fbs,Big Ten,17.0,"[7, 0, 3, 7]",0.3764625216820735,1456.0,1465.0,7.0561258048,,,7.0,True
572,572,401635595,2024,9,regular,2024-10-27T00:00:00.000Z,False,True,False,True,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,27.0,"[7, 0, 6, 8, 6]",0.0504330211468399,1604,1611.0,2567,SMU,fbs,ACC,28.0,"[0, 14, 7, 0, 7]",0.94956697885316,1786.0,1779.0,7.2331183406,,,-1.0,True
574,574,401636909,2024,9,regular,2024-10-27T00:00:00.000Z,False,True,False,True,,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,29.0,"[0, 16, 7, 6]",0.4049403100619055,1799,1797.0,2305,Kansas,fbs,Big 12,27.0,"[7, 7, 13, 0]",0.5950596899380944,1631.0,1633.0,9.2963759892,,,2.0,True
576,576,401643744,2024,9,regular,2024-10-27T02:30:00.000Z,False,True,False,False,,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,26.0,"[6, 6, 7, 7]",0.0716852900081515,1344,1355.0,265,Washington State,fbs,Pac-12,29.0,"[7, 7, 0, 15]",0.9283147099918484,1608.0,1597.0,7.3872889871,,,-3.0,True
579,579,401643820,2024,10,regular,2024-10-29T23:30:00.000Z,False,True,False,True,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,17.0,"[6, 0, 8, 3]",0.2426610041161328,1602,1586.0,309,Louisiana,fbs,Sun Belt,23.0,"[7, 7, 3, 6]",0.7573389958838672,1538.0,1554.0,5.7318149573,,,-6.0,True
580,580,401641012,2024,10,regular,2024-10-30T00:00:00.000Z,False,True,False,True,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fbs,Conference USA,9.0,"[2, 0, 7, 0]",0.965838155845374,1415,1416.0,2348,Louisiana Tech,fbs,Conference USA,3.0,"[3, 0, 0, 0]",0.034161844154626,1284.0,1283.0,6.8158413768,,,6.0,True
584,584,401629036,2024,10,regular,2024-11-01T23:00:00.000Z,False,True,False,False,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,34.0,"[10, 3, 7, 14]",0.952486884917106,1423,1425.0,2247,Georgia State,fbs,Sun Belt,27.0,"[0, 10, 3, 14]",0.0475131150828941,1284.0,1282.0,6.4596963464,,,7.0,True
587,587,401645359,2024,10,regular,2024-11-02T16:00:00.000Z,False,True,False,True,,3604,Alamodome,2636,UTSA,fbs,American Athletic,44.0,"[14, 10, 10, 10]",0.6137697230939547,1381,1408.0,235,Memphis,fbs,American Athletic,36.0,"[10, 14, 0, 12]",0.3862302769060453,1601.0,1574.0,6.1679760926,,,8.0,True
589,589,401644758,2024,10,regular,2024-11-02T16:00:00.000Z,False,True,False,True,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,28.0,"[7, 3, 9, 9]",0.4206054722499369,1252,1261.0,2649,Toledo,fbs,Mid-American,29.0,"[0, 7, 0, 22]",0.5793945277500631,1472.0,1463.0,6.6184400987,,,-1.0,True
591,591,401628533,2024,10,regular,2024-11-02T16:00:00.000Z,False,True,False,True,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,17.0,"[0, 10, 0, 7]",0.505560602657274,1569,1556.0,135,Minnesota,fbs,Big Ten,25.0,"[3, 10, 3, 9]",0.494439397342726,1599.0,1612.0,6.2528566502,,,-8.0,True
592,592,401628538,2024,10,regular,2024-11-02T16:00:00.000Z,False,True,False,True,,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,20.0,"[3, 7, 3, 7, 0]",0.0268079420746955,1212,1220.0,77,Northwestern,fbs,Big Ten,26.0,"[10, 7, 0, 3, 6]",0.9731920579253044,1487.0,1479.0,7.1001722357,,,-6.0,True
594,594,401635604,2024,10,regular,2024-11-02T16:00:00.000Z,False,True,False,True,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,38.0,"[0, 3, 15, 13, 7]",0.1097837603710024,1360,1391.0,259,Virginia Tech,fbs,ACC,31.0,"[14, 0, 7, 10, 0]",0.8902162396289975,1697.0,1666.0,7.0122394034,,,7.0,True
596,596,401628539,2024,10,regular,2024-11-02T16:00:00.000Z,False,True,False,True,,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,13.0,"[10, 0, 3, 0]",0.0602407874596407,1918,1916.0,194,Ohio State,fbs,Big Ten,20.0,"[7, 7, 3, 3]",0.9397592125403592,2063.0,2065.0,4.9702867862,,,-7.0,True
601,601,401643821,2024,10,regular,2024-11-02T18:30:00.000Z,False,True,False,True,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,28.0,"[7, 7, 7, 7]",0.8755821837173045,1337,1359.0,295,Old Dominion,fbs,Sun Belt,20.0,"[3, 14, 3, 0]",0.1244178162826955,1494.0,1472.0,6.602430075,,,8.0,True
603,603,401641026,2024,10,regular,2024-11-02T19:30:00.000Z,False,True,False,True,,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,13.0,"[3, 7, 3, 0]",0.5420947423894649,1162,1147.0,2393,Middle Tennessee,fbs,Conference USA,20.0,"[3, 7, 3, 7]",0.4579052576105351,1137.0,1152.0,8.7961969822,,,-7.0,True
606,606,401643822,2024,10,regular,2024-11-02T19:30:00.000Z,False,True,False,True,,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,28.0,"[7, 7, 0, 14]",0.287100584335529,1417,1415.0,2433,UL Monroe,fbs,Sun Belt,23.0,"[7, 7, 0, 9]",0.712899415664471,1234.0,1236.0,6.6169647572,,,5.0,True
608,608,401636913,2024,10,regular,2024-11-02T19:30:00.000Z,False,True,False,True,,4728,TDECU Stadium,248,Houston,fbs,Big 12,24.0,"[0, 10, 0, 14]",0.8327611468803445,1338,1364.0,2306,Kansas State,fbs,Big 12,19.0,"[3, 13, 3, 0]",0.1672388531196554,1797.0,1771.0,6.9058300992,,,5.0,True
610,610,401636914,2024,10,regular,2024-11-02T19:30:00.000Z,False,True,False,True,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,22.0,"[3, 10, 0, 9]",0.48596865208953,1771,1759.0,2641,Texas Tech,fbs,Big 12,23.0,"[10, 0, 7, 6]",0.51403134791047,1554.0,1566.0,6.4834102391,,,-1.0,True
611,611,401628537,2024,10,regular,2024-11-02T19:30:00.000Z,False,True,False,True,,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,20.0,"[0, 7, 7, 6]",0.00765968479251,1467,1453.0,26,UCLA,fbs,Big Ten,27.0,"[3, 10, 14, 0]",0.99234031520749,1456.0,1470.0,4.0336124602,,,-7.0,True
614,614,401643750,2024,10,regular,2024-11-02T20:00:00.000Z,False,True,False,True,,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,45.0,"[13, 22, 10, 0]",0.0866361327241748,1255,1250.0,2751,Wyoming,fbs,Mountain West,49.0,"[14, 21, 0, 14]",0.9133638672758252,1278.0,1283.0,7.3534857185,,,-4.0,True
617,617,401643749,2024,10,regular,2024-11-02T23:00:00.000Z,False,True,False,True,,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,20.0,"[7, 6, 7, 0]",0.4175894403697216,1559,1540.0,62,Hawai'i,fbs,Mountain West,21.0,"[7, 0, 0, 14]",0.5824105596302784,1228.0,1247.0,7.1825140572,,,-1.0,True
619,619,401628540,2024,10,regular,2024-11-02T23:30:00.000Z,False,True,False,True,,3765,Husky Stadium,264,Washington,fbs,Big Ten,26.0,"[10, 10, 0, 6]",0.8116719776024703,1686,1695.0,30,USC,fbs,Big Ten,21.0,"[0, 7, 14, 0]",0.1883280223975296,1776.0,1767.0,8.0922618356,,,5.0,True
622,622,401643823,2024,10,regular,2024-11-02T23:30:00.000Z,False,True,False,True,,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,30.0,"[3, 10, 17, 0]",0.6027765635894256,1644,1618.0,290,Georgia Southern,fbs,Sun Belt,34.0,"[7, 7, 0, 20]",0.3972234364105744,1371.0,1397.0,4.9050448692,,,-4.0,True
625,625,401636912,2024,10,regular,2024-11-03T00:00:00.000Z,False,True,False,True,,4727,McLane Stadium,239,Baylor,fbs,Big 12,37.0,"[7, 6, 7, 17]",0.4343437778950179,1558,1559.0,2628,TCU,fbs,Big 12,34.0,"[7, 10, 10, 7]",0.5656562221049821,1527.0,1526.0,8.663106695,,,3.0,True
628,628,401644688,2024,11,regular,2024-11-06T01:00:00.000Z,False,True,False,True,,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,21.0,"[7, 6, 8, 0]",0.4515330537036621,1094,1115.0,193,Miami (OH),fbs,Mid-American,27.0,"[7, 14, 0, 6]",0.5484669462963379,1569.0,1548.0,5.7940036645,,,-6.0,True
634,634,401645362,2024,11,regular,2024-11-09T02:00:00.000Z,False,True,False,True,,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,27.0,"[0, 17, 0, 10]",0.9068114738286156,1574,1569.0,242,Rice,fbs,American Athletic,20.0,"[6, 7, 0, 7]",0.0931885261713845,1296.0,1301.0,6.8754092893,,,7.0,True
635,635,401628542,2024,11,regular,2024-11-09T02:00:00.000Z,False,True,False,True,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,20.0,"[0, 17, 0, 3]",0.3388965363628089,1470,1476.0,2294,Iowa,fbs,Big Ten,17.0,"[10, 0, 0, 7]",0.6611034636371911,1786.0,1780.0,7.1761600379,,,3.0,True
636,636,401643754,2024,11,regular,2024-11-09T03:30:00.000Z,False,True,False,True,,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,16.0,"[3, 10, 3, 0]",0.1090805889571362,1311,1298.0,167,New Mexico,fbs,Mountain West,21.0,"[14, 0, 0, 7]",0.8909194110428638,1250.0,1263.0,8.2243428827,,,-5.0,True
638,638,401635609,2024,11,regular,2024-11-09T17:00:00.000Z,False,True,False,True,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,28.0,"[7, 7, 7, 7]",0.9672381758930632,1558,1577.0,2390,Miami,fbs,ACC,23.0,"[10, 0, 6, 7]",0.0327618241069367,1877.0,1858.0,6.3333845141,,,5.0,True
641,641,401635606,2024,11,regular,2024-11-09T17:00:00.000Z,False,True,False,True,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,37.0,"[7, 7, 16, 7]",0.9268653681577986,1428,1433.0,183,Syracuse,fbs,ACC,31.0,"[0, 14, 7, 10]",0.0731346318422013,1391.0,1386.0,7.5663226546,,,6.0,True
642,642,401628544,2024,11,regular,2024-11-09T17:00:00.000Z,False,True,False,True,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,26.0,"[7, 7, 0, 12]",0.8959742511255365,1412,1434.0,135,Minnesota,fbs,Big Ten,19.0,"[9, 0, 7, 3]",0.1040257488744634,1612.0,1590.0,8.7593936175,,,7.0,True
644,644,401636918,2024,11,regular,2024-11-09T17:00:00.000Z,False,True,False,True,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,24.0,"[7, 0, 7, 10]",0.7799606946109937,1536,1524.0,277,West Virginia,fbs,Big 12,31.0,"[0, 17, 7, 7]",0.2200393053890063,1549.0,1561.0,4.7838847338,,,-7.0,True
646,646,401629037,2024,11,regular,2024-11-09T19:30:00.000Z,False,True,False,False,,7221,Protective Stadium,5,UAB,fbs,American Athletic,23.0,"[3, 17, 3, 0]",0.0112102135620882,1195,1197.0,41,UConn,fbs,FBS Independents,31.0,"[3, 0, 7, 21]",0.9887897864379116,1425.0,1423.0,6.2548161297,,,-8.0,True
654,654,401628541,2024,11,regular,2024-11-09T20:30:00.000Z,False,True,False,True,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,20.0,"[7, 10, 0, 3]",0.9045271523255872,1875,1876.0,130,Michigan,fbs,Big Ten,15.0,"[3, 0, 6, 6]",0.0954728476744128,1778.0,1777.0,5.8572108001,,,5.0,True
658,658,401641021,2024,11,regular,2024-11-09T21:00:00.000Z,False,True,False,True,,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,43.0,"[7, 7, 7, 7, 7, 8]",0.9954500724529952,1147,1165.0,338,Kennesaw State,fbs,Conference USA,35.0,"[7, 0, 14, 7, 7, 0]",0.0045499275470047,1245.0,1227.0,10.8527197235,,,8.0,True
660,660,401641004,2024,11,regular,2024-11-09T21:30:00.000Z,False,True,False,True,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,37.0,"[7, 14, 9, 7, 0]",0.3228896081129132,1283,1297.0,55,Jacksonville State,fbs,Conference USA,44.0,"[7, 21, 0, 9, 7]",0.6771103918870868,1657.0,1643.0,7.792374014,,,-7.0,True
663,663,401636917,2024,11,regular,2024-11-10T00:00:00.000Z,False,True,False,True,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,35.0,"[7, 14, 7, 7]",0.2172212685434372,1563,1568.0,2116,UCF,fbs,Big 12,31.0,"[7, 10, 7, 7]",0.7827787314565627,1625.0,1620.0,8.7814541459,,,4.0,True
669,669,401628415,2024,11,regular,2024-11-10T00:45:00.000Z,False,True,False,True,,3838,Memorial Stadium,142,Missouri,fbs,SEC,30.0,"[0, 3, 7, 20]",0.7676031624758273,1673,1683.0,201,Oklahoma,fbs,SEC,23.0,"[0, 9, 0, 14]",0.2323968375241727,1688.0,1678.0,8.4845676125,,,7.0,True
