,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
389,389,401237141,2020,12,regular,2020-11-22T00:30:00.000Z,False,True,False,True,13603.0,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,10,"[0, 0, 3, 7]",0.4896433231785653,1404.0,1402.0,142,Missouri,fbs,SEC,17,"[7, 10, 0, 0]",0.5103566768214347,1557.0,1559.0,3.6607903545,https://www.youtube.com/watch?v=CQMOxeCwsAk,,-7,True
390,390,401234647,2020,12,regular,2020-11-22T00:30:00.000Z,False,True,False,False,4032.0,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,15,"[0, 7, 2, 6]",0.7756617907306635,1423.0,1427.0,2335,Liberty,fbs,FBS Independents,14,"[0, 7, 7, 0]",0.2243382092693364,1543.0,1539.0,9.8066912895,https://www.youtube.com/watch?v=tCYSB5YSuDs,,1,True
392,392,401247324,2020,12,regular,2020-11-22T00:30:00.000Z,False,True,False,True,0.0,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,42,"[7, 10, 10, 8, 0, 7, 0]",0.3903905166998235,1297.0,1312.0,130,Michigan,fbs,Big Ten,48,"[0, 7, 14, 14, 0, 7, 6]",0.6096094833001765,1672.0,1657.0,10.6093344383,https://www.youtube.com/watch?v=9cMe3xUf-40,,-6,True
395,395,401249017,2020,12,regular,2020-11-22T04:00:00.000Z,False,True,False,True,0.0,3610,Aloha Stadium,62,Hawai'i,fbs,Mountain West,32,"[3, 0, 14, 15]",0.0576329165671398,1403.0,1411.0,68,Boise State,fbs,Mountain West,40,"[3, 16, 21, 0]",0.94236708343286,1709.0,1701.0,2.642949894,https://www.youtube.com/watch?v=dENtoMYZRTI,,-8,True
398,398,401236029,2020,13,regular,2020-11-27T17:00:00.000Z,False,True,False,True,16555.0,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,20,"[13, 0, 7, 0]",0.3014702479629993,1801.0,1797.0,66,Iowa State,fbs,Big 12,23,"[7, 3, 3, 10]",0.6985297520370006,1815.0,1819.0,7.1999220255,https://www.youtube.com/watch?v=fahMqYVNTVU,,-3,True
399,399,401247332,2020,13,regular,2020-11-27T18:00:00.000Z,False,True,False,True,1469.0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,26,"[10, 3, 7, 6]",0.7362179287201881,1934.0,1921.0,158,Nebraska,fbs,Big Ten,20,"[0, 13, 7, 0]",0.2637820712798119,1476.0,1489.0,6.2961738866,https://www.youtube.com/watch?v=4offUS0cnFY,,6,True
403,403,401249874,2020,13,regular,2020-11-27T21:00:00.000Z,False,True,False,True,300.0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,23,"[7, 10, 3, 3]",0.2595191542195238,1341.0,1336.0,2117,Central Michigan,fbs,Mid-American,31,"[6, 0, 0, 25]",0.7404808457804761,1476.0,1481.0,7.8655441107,https://www.youtube.com/watch?v=54eVY8Gurts,,-8,True
404,404,401249417,2020,13,regular,2020-11-27T21:30:00.000Z,False,True,False,True,0.0,3831,California Memorial Stadium,25,California,fbs,Pac-12,23,"[7, 3, 7, 6]",0.9039270405644164,1425.0,1425.0,24,Stanford,fbs,Pac-12,24,"[0, 10, 14, 0]",0.0960729594355835,1449.0,1449.0,7.2014593936,https://www.youtube.com/watch?v=jxyaZ2ZQfIo,,-1,True
405,405,401249418,2020,13,regular,2020-11-28T00:30:00.000Z,False,True,False,True,0.0,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,41,"[7, 6, 6, 22]",0.3133378178544473,1415.0,1423.0,2483,Oregon,fbs,Pac-12,38,"[14, 10, 7, 7]",0.6866621821455526,1858.0,1850.0,6.071224779,https://www.youtube.com/watch?v=xzGpSv3wavs,,3,True
408,408,401249875,2020,13,regular,2020-11-28T17:00:00.000Z,False,True,False,True,0.0,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,30,"[7, 13, 0, 10]",0.5185514431858338,1564.0,1561.0,2459,Northern Illinois,fbs,Mid-American,27,"[3, 14, 7, 3]",0.4814485568141662,1229.0,1232.0,7.6808851208,,,3,True
412,412,401215339,2020,13,regular,2020-11-28T17:00:00.000Z,False,True,False,True,4523.0,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,30,"[3, 10, 0, 17]",0.3927413672389331,1288.0,1305.0,290,Georgia Southern,fbs,Sun Belt,24,"[0, 14, 3, 7]",0.6072586327610668,1481.0,1464.0,7.0849790133,,,6,True
414,414,401236032,2020,13,regular,2020-11-28T17:00:00.000Z,False,True,False,True,14645.0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,50,"[7, 14, 20, 9]",0.5302981175992348,1636.0,1634.0,2641,Texas Tech,fbs,Big 12,44,"[7, 10, 14, 13]",0.4697018824007651,1434.0,1436.0,6.2689313242,https://www.youtube.com/watch?v=ku0Y25dmOBw,,6,True
416,416,401249873,2020,13,regular,2020-11-28T17:00:00.000Z,False,True,False,True,0.0,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,24,"[0, 3, 6, 15]",0.4492085193172385,1391.0,1389.0,2050,Ball State,fbs,Mid-American,27,"[14, 3, 7, 3]",0.5507914806827615,1428.0,1430.0,4.5623336447,,,-3,True
417,417,401234655,2020,13,regular,2020-11-28T17:00:00.000Z,False,True,False,True,0.0,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,29,"[7, 15, 7, 0]",0.0054287362246391,1281.0,1279.0,152,NC State,fbs,ACC,36,"[7, 7, 13, 9]",0.9945712637753608,1427.0,1429.0,7.4005602154,https://www.youtube.com/watch?v=CfsoQ_hlIFc,,-7,True
419,419,401215337,2020,13,regular,2020-11-28T20:00:00.000Z,False,True,False,True,4013.0,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,31,"[7, 10, 7, 7]",0.5089938643782749,1271.0,1251.0,6,South Alabama,fbs,Sun Belt,38,"[7, 7, 14, 10]",0.4910061356217251,1190.0,1210.0,7.6731385881,,,-7,True
427,427,401247328,2020,13,regular,2020-11-28T21:00:00.000Z,False,True,False,True,728.0,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,30,"[7, 16, 7, 0]",0.2291275776454582,1503.0,1474.0,164,Rutgers,fbs,Big Ten,37,"[13, 0, 21, 3]",0.7708724223545418,1312.0,1341.0,5.5446735463,https://www.youtube.com/watch?v=6G6XgeN4x38,,-7,True
428,428,401237147,2020,13,regular,2020-11-28T21:00:00.000Z,False,True,False,True,16218.0,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,31,"[14, 7, 0, 10]",0.8271846487092448,1596.0,1598.0,344,Mississippi State,fbs,SEC,24,"[0, 14, 0, 10]",0.1728153512907552,1463.0,1461.0,5.4695054294,https://www.youtube.com/watch?v=2mvVZwzMRrM,,7,True
429,429,401234649,2020,13,regular,2020-11-28T21:00:00.000Z,False,True,False,True,0.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,34,"[7, 6, 7, 14]",0.4321732525384185,1513.0,1523.0,97,Louisville,fbs,ACC,27,"[3, 7, 3, 14]",0.5678267474615815,1529.0,1519.0,5.1526806357,https://www.youtube.com/watch?v=zvk5NWqF_Bg,,7,True
432,432,401236028,2020,13,regular,2020-11-29T00:00:00.000Z,False,True,False,True,11667.0,4727,McLane Stadium,239,Baylor,fbs,Big 12,32,"[6, 0, 9, 17]",0.3359203553778325,1666.0,1661.0,2306,Kansas State,fbs,Big 12,31,"[14, 3, 0, 14]",0.6640796446221675,1486.0,1491.0,8.099742979,https://www.youtube.com/watch?v=HzxLtKmWPUc,,1,True
433,433,401264080,2020,13,regular,2020-11-29T00:00:00.000Z,False,True,False,True,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,7,"[7, 0, 0, 0]",0.9482868966496124,1343.0,1352.0,235,Memphis,fbs,American Athletic,10,"[7, 0, 0, 3]",0.0517131033503877,1585.0,1576.0,5.6468954232,https://www.youtube.com/watch?v=vZ9HyAloAi0,,-3,True
436,436,401265458,2020,13,regular,2020-11-29T00:30:00.000Z,False,True,False,True,259.0,3765,Husky Stadium,264,Washington,fbs,Pac-12,24,"[0, 0, 17, 7]",0.3496886103120578,1756.0,1756.0,254,Utah,fbs,Pac-12,21,"[7, 14, 0, 0]",0.6503113896879422,1668.0,1668.0,6.864352376,https://www.youtube.com/watch?v=PbT8H4-OCpU,,3,True
439,439,401249024,2020,13,regular,2020-11-29T04:00:00.000Z,False,True,False,True,0.0,3610,Aloha Stadium,62,Hawai'i,fbs,Mountain West,24,"[0, 10, 7, 7]",0.5009607068766787,1411.0,1412.0,2440,Nevada,fbs,Mountain West,21,"[0, 7, 0, 14]",0.4990392931233213,1416.0,1415.0,7.8189014495,https://www.youtube.com/watch?v=5ogDDjo8wZQ,,3,True
442,442,401252117,2020,14,regular,2020-12-05T01:30:00.000Z,False,True,False,True,2170.0,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,21,"[7, 3, 0, 11]",0.5050040565685106,1734.0,1729.0,309,Louisiana,fbs,Sun Belt,24,"[0, 9, 15, 0]",0.4949959434314894,1725.0,1730.0,6.3852255903,https://www.youtube.com/watch?v=Aay5BTnKCxY,,-3,True
446,446,401236037,2020,14,regular,2020-12-05T17:00:00.000Z,False,True,False,True,12594.0,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,29,"[0, 7, 14, 8]",0.9965134454062214,1610.0,1621.0,197,Oklahoma State,fbs,Big 12,22,"[13, 3, 6, 0]",0.0034865545937785,1634.0,1623.0,9.7179421346,https://www.youtube.com/watch?v=WUwVbNRx-oE,,7,True
447,447,401236035,2020,14,regular,2020-12-05T17:00:00.000Z,False,True,False,True,9877.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,16,"[10, 0, 3, 3]",0.951879053873574,1436.0,1432.0,2305,Kansas,fbs,Big 12,13,"[0, 3, 3, 7]",0.048120946126426,988.0,992.0,2.7668628242,https://www.youtube.com/watch?v=o8f8DSpY50A,,3,True
451,451,401265818,2020,14,regular,2020-12-05T17:00:00.000Z,False,True,False,True,11378.0,3838,Memorial Stadium,142,Missouri,fbs,SEC,50,"[10, 10, 3, 27]",0.3644870204800323,1629.0,1627.0,8,Arkansas,fbs,SEC,48,"[6, 21, 6, 15]",0.6355129795199677,1406.0,1408.0,9.1381994261,https://www.youtube.com/watch?v=WKZaqfQVefc,,2,True
463,463,401247338,2020,14,regular,2020-12-05T20:30:00.000Z,False,True,False,True,0.0,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,6,"[0, 3, 3, 0]",0.2763313796739799,1949.0,1912.0,84,Indiana,fbs,Big Ten,14,"[0, 7, 7, 0]",0.7236686203260201,1703.0,1740.0,5.2890686384,https://www.youtube.com/watch?v=4RNM8rQXcUs,,-8,True
468,468,401249424,2020,14,regular,2020-12-05T21:00:00.000Z,False,True,False,True,278.0,3765,Husky Stadium,264,Washington,fbs,Pac-12,26,"[0, 3, 13, 10]",0.2809015281435332,1756.0,1724.0,24,Stanford,fbs,Pac-12,31,"[14, 10, 7, 0]",0.7190984718564668,1449.0,1481.0,4.3643968249,https://www.youtube.com/watch?v=CYQxf-5-NYA,,-5,True
469,469,401237514,2020,14,regular,2020-12-05T22:30:00.000Z,False,True,False,False,5000.0,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,22,"[6, 7, 3, 6]",0.937412319848878,1705.0,1722.0,252,BYU,fbs,FBS Independents,17,"[0, 14, 3, 0]",0.0625876801511219,1967.0,1950.0,6.0347994713,https://www.youtube.com/watch?v=1IiKh8p-zDE,,5,True
473,473,401249423,2020,14,regular,2020-12-06T00:00:00.000Z,False,True,False,True,0.0,3831,California Memorial Stadium,25,California,fbs,Pac-12,21,"[7, 7, 7, 0]",0.0763040354363232,1425.0,1442.0,2483,Oregon,fbs,Pac-12,17,"[3, 14, 0, 0]",0.9236959645636768,1850.0,1833.0,8.7098772072,https://www.youtube.com/watch?v=wxTECZOETjE,,4,True
481,481,401249425,2020,14,regular,2020-12-06T03:30:00.000Z,False,True,False,True,0.0,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,18,"[0, 3, 9, 6]",0.1510232959958739,1550.0,1534.0,26,UCLA,fbs,Pac-12,25,"[0, 17, 0, 8]",0.8489767040041261,1510.0,1526.0,8.4782980237,https://www.youtube.com/watch?v=vQ4P4A9eEEk,,-7,True
482,482,401249034,2020,14,regular,2020-12-06T03:30:00.000Z,False,True,False,True,250.0,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,17,"[0, 10, 0, 7]",0.4258011164088373,1160.0,1172.0,2751,Wyoming,fbs,Mountain West,16,"[3, 10, 0, 3]",0.5741988835911627,1603.0,1591.0,5.3522201338,https://www.youtube.com/watch?v=EK0BFXG9woQ,,1,True
483,483,401249422,2020,14,regular,2020-12-06T03:30:00.000Z,False,True,False,True,0.0,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,30,"[6, 10, 7, 7]",0.99752230317663,1668.0,1664.0,204,Oregon State,fbs,Pac-12,24,"[0, 10, 0, 14]",0.00247769682337,1423.0,1427.0,3.8005661847,https://www.youtube.com/watch?v=dQB5sIq3Dcw,,6,True
488,488,401257816,2020,15,regular,2020-12-11T23:00:00.000Z,False,True,False,True,5612.0,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,43,"[7, 14, 0, 22]",0.9595250245319586,1079.0,1083.0,249,North Texas,fbs,Conference USA,45,"[7, 10, 14, 14]",0.0404749754680413,1208.0,1204.0,6.3436529486,https://www.youtube.com/watch?v=2ffiGCB0sXM,,-2,True
493,493,401247345,2020,15,regular,2020-12-12T17:00:00.000Z,False,True,False,True,0.0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,17,"[0, 14, 0, 3]",0.2570228880807651,1508.0,1504.0,135,Minnesota,fbs,Big Ten,24,"[10, 7, 0, 7]",0.7429771119192349,1622.0,1626.0,6.5638452253,https://www.youtube.com/watch?v=afKXPRQ5x7Y,,-7,True
494,494,401249884,2020,15,regular,2020-12-12T17:00:00.000Z,False,True,False,True,300.0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,41,"[10, 10, 14, 7]",0.8732232407087532,1381.0,1382.0,2459,Northern Illinois,fbs,Mid-American,33,"[10, 0, 14, 9]",0.1267767592912467,1207.0,1206.0,3.8947960396,,,8,True
496,496,401247342,2020,15,regular,2020-12-12T17:00:00.000Z,False,True,False,True,0.0,3665,SECU Stadium,120,Maryland,fbs,Big Ten,24,"[0, 3, 7, 14, 0]",0.4982477600870884,1324.0,1320.0,164,Rutgers,fbs,Big Ten,27,"[0, 0, 14, 10, 3]",0.5017522399129116,1336.0,1340.0,9.8784420787,https://www.youtube.com/watch?v=JK47TwyZ39A,,-3,True
500,500,401249885,2020,15,regular,2020-12-12T17:00:00.000Z,False,True,False,True,823.0,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,30,"[6, 7, 0, 17]",0.2204940463467403,1503.0,1504.0,2711,Western Michigan,fbs,Mid-American,27,"[3, 17, 7, 0]",0.7795059536532596,1516.0,1515.0,7.4814175072,,,3,True
501,501,401257815,2020,15,regular,2020-12-12T18:00:00.000Z,False,True,False,True,2000.0,3895,Rice Stadium,242,Rice,fbs,Conference USA,16,"[3, 10, 0, 3]",0.0019834917946096,1424.0,1421.0,5,UAB,fbs,Conference USA,21,"[0, 7, 14, 0]",0.9980165082053905,1503.0,1506.0,5.5192406025,,,-5,True
503,503,401249883,2020,15,regular,2020-12-12T20:00:00.000Z,False,True,False,True,0.0,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,24,"[10, 7, 0, 7]",0.5621540907227895,1414.0,1415.0,2117,Central Michigan,fbs,Mid-American,23,"[7, 3, 13, 0]",0.4378459092772104,1408.0,1407.0,8.1808928691,,,1,True
504,504,401259671,2020,15,regular,2020-12-12T20:00:00.000Z,False,True,False,True,11000.0,6526,Hancock Whitney Stadium,2653,Troy,fbs,Sun Belt,38,"[3, 13, 7, 15]",0.0349403660012939,1430.0,1442.0,324,Coastal Carolina,fbs,Sun Belt,42,"[14, 7, 7, 14]",0.965059633998706,1722.0,1710.0,4.5514086263,https://www.youtube.com/watch?v=JO8DVInBTlk,,-4,True
506,506,401264084,2020,15,regular,2020-12-12T20:30:00.000Z,False,True,False,True,9475.0,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,30,"[3, 14, 10, 3]",0.5470821086817449,1556.0,1557.0,248,Houston,fbs,American Athletic,27,"[3, 3, 0, 21]",0.4529178913182551,1530.0,1529.0,5.7690185598,https://www.youtube.com/watch?v=-7XiADiyqEs,,3,True
512,512,401215309,2020,15,regular,2020-12-12T23:00:00.000Z,False,True,False,True,6228.0,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,26,"[7, 10, 0, 9]",0.8097737767601838,1521.0,1522.0,2026,App State,fbs,Sun Belt,34,"[0, 7, 10, 17]",0.1902262232398162,1729.0,1728.0,6.8390484562,,,-8,True
513,513,401249035,2020,15,regular,2020-12-12T23:00:00.000Z,False,True,False,True,2978.0,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,9,"[3, 0, 3, 3]",0.090160192544333,1591.0,1584.0,68,Boise State,fbs,Mountain West,17,"[7, 3, 7, 0]",0.909839807455667,1701.0,1708.0,3.8738726681,https://www.youtube.com/watch?v=Rolc36k1pWI,,-8,True
515,515,401251100,2020,15,regular,2020-12-13T00:00:00.000Z,False,True,False,True,16610.0,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,34,"[7, 10, 14, 3]",0.315335289348361,1891.0,1877.0,99,LSU,fbs,SEC,37,"[7, 17, 3, 10]",0.684664710651639,1743.0,1757.0,10.2613616798,https://www.youtube.com/watch?v=OszNzKK1Efo,,-3,True
516,516,401249431,2020,15,regular,2020-12-13T00:30:00.000Z,False,True,False,True,0.0,1056,Rose Bowl,26,UCLA,fbs,Pac-12,38,"[7, 14, 14, 3]",0.95480807570342,1526.0,1529.0,30,USC,fbs,Pac-12,43,"[0, 10, 13, 20]",0.0451919242965801,1698.0,1695.0,8.3089845629,https://www.youtube.com/watch?v=r_ppEa7S6H8,,-5,True
519,519,401249432,2020,15,regular,2020-12-13T03:00:00.000Z,False,True,False,True,0.0,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,24,"[7, 7, 7, 3]",0.3344543317897942,1427.0,1426.0,24,Stanford,fbs,Pac-12,27,"[6, 3, 7, 11]",0.6655456682102058,1481.0,1482.0,8.2901095744,https://www.youtube.com/watch?v=O6A1y2Ot6o0,,-3,True
524,524,401269382,2020,16,regular,2020-12-19T00:30:00.000Z,False,True,False,True,0.0,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,21,"[3, 11, 7, 0]",0.0011606192939911,1340.0,1339.0,158,Nebraska,fbs,Big Ten,28,"[0, 7, 14, 7]",0.9988393807060088,1504.0,1505.0,8.0057054307,https://www.youtube.com/watch?v=lczu5l7r4O4,,-7,True
526,526,401249434,2020,16,regular,2020-12-19T01:00:00.000Z,False,True,False,True,1.0,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,24,"[7, 7, 3, 7]",0.2332727187669451,1695.0,1692.0,2483,Oregon,fbs,Pac-12,31,"[14, 7, 7, 3]",0.7667272812330548,1833.0,1836.0,5.4332473205,https://www.youtube.com/watch?v=akNMET3va64,,-7,True
527,527,401262060,2020,16,regular,2020-12-19T17:00:00.000Z,False,True,True,True,18720.0,3687,AT&T Stadium,66,Iowa State,fbs,Big 12,21,"[0, 7, 7, 7]",0.4109595634589638,1899.0,1897.0,201,Oklahoma,fbs,Big 12,27,"[7, 17, 0, 3]",0.5890404365410362,1961.0,1963.0,4.3456147351,https://www.youtube.com/watch?v=xoqXQC3mah0,,-6,True
531,531,401265699,2020,16,regular,2020-12-19T20:00:00.000Z,False,True,False,False,1306.0,3841,Michie Stadium,349,Army,fbs,FBS Independents,10,"[0, 3, 0, 7]",0.2323283331732857,1573.0,1575.0,2005,Air Force,fbs,Mountain West,7,"[0, 0, 7, 0]",0.7676716668267143,1677.0,1675.0,5.8485539257,https://www.youtube.com/watch?v=E3YDIktaW58,,3,True
532,532,401267165,2020,16,regular,2020-12-19T20:30:00.000Z,False,True,False,True,21905.0,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,53,"[10, 24, 6, 13]",0.1452738628291187,1757.0,1756.0,145,Ole Miss,fbs,SEC,48,"[7, 14, 13, 14]",0.8547261371708813,1598.0,1599.0,8.7585215722,https://www.youtube.com/watch?v=fQYhPMY95oI,,5,True
534,534,401269384,2020,16,regular,2020-12-19T21:00:00.000Z,False,True,False,True,0.0,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,20,"[0, 7, 7, 3, 3]",0.6261225682607259,1862.0,1860.0,135,Minnesota,fbs,Big Ten,17,"[7, 0, 3, 7, 0]",0.3738774317392741,1626.0,1628.0,6.8482431475,https://www.youtube.com/watch?v=tXidQFpFVB4,,3,True
538,538,401269376,2020,16,regular,2020-12-20T00:00:00.000Z,False,True,False,True,0.0,1056,Rose Bowl,26,UCLA,fbs,Pac-12,47,"[3, 0, 14, 17, 7, 6]",0.9336367489306686,1529.0,1525.0,24,Stanford,fbs,Pac-12,48,"[7, 13, 0, 14, 7, 7]",0.0663632510693313,1482.0,1486.0,8.4097108547,https://www.youtube.com/watch?v=Z_xP1lkF7k8,,-1,True
539,539,401264085,2020,16,regular,2020-12-20T01:00:00.000Z,False,True,False,True,5831.0,3854,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,27,"[10, 7, 7, 3]",0.9051018477170518,1935.0,1931.0,202,Tulsa,fbs,American Athletic,24,"[0, 10, 7, 7]",0.0948981522829481,1539.0,1543.0,5.2550787629,https://www.youtube.com/watch?v=VSxIcOo4mYQ,,3,True
540,540,401237074,2020,16,regular,2020-12-20T01:00:00.000Z,False,True,True,True,16520.0,5348,Mercedes-Benz Stadium,57,Florida,fbs,SEC,46,"[10, 7, 14, 15]",0.2173478736403317,1877.0,1899.0,333,Alabama,fbs,SEC,52,"[14, 21, 0, 17]",0.7826521263596683,2351.0,2329.0,3.2077818297,https://www.youtube.com/watch?v=ykdLIkmh7Q0,,-6,True
548,548,401256141,2020,1,postseason,2020-12-25T19:30:00.000Z,False,True,True,False,2512.0,3689,Cramton Bowl,2084,Buffalo,fbs,Mid-American,17,"[0, 10, 0, 7]",0.9572777407301918,1712.0,1717.0,276,Marshall,fbs,Conference USA,10,"[0, 7, 3, 0]",0.0427222592698082,1557.0,1552.0,9.1075877397,https://www.youtube.com/watch?v=MF4qr0TsqRU,Camellia Bowl,7,True
550,550,401256144,2020,1,postseason,2020-12-26T20:30:00.000Z,False,True,True,False,3512.0,3735,Gerald J. Ford Stadium,2636,UTSA,fbs,Conference USA,24,"[0, 7, 14, 3]",0.4730522763174354,1404.0,1417.0,309,Louisiana,fbs,Sun Belt,31,"[7, 10, 7, 7]",0.5269477236825646,1730.0,1717.0,3.8174746217,https://www.youtube.com/watch?v=7uNqJ5HRuIs,SERVPRO First Responder Bowl,-7,True
551,551,401256143,2020,1,postseason,2020-12-27T00:30:00.000Z,False,True,True,False,4488.0,4013,Camping World Stadium,324,Coastal Carolina,fbs,Sun Belt,34,"[0, 13, 6, 15, 0]",0.7455936586828745,1710.0,1704.0,2335,Liberty,fbs,FBS Independents,37,"[14, 3, 7, 10, 3]",0.2544063413171255,1588.0,1594.0,7.0867948538,https://www.youtube.com/watch?v=3r5K08lNTwc,FBC Mortgage Cure Bowl,-3,True
552,552,401256150,2020,1,postseason,2020-12-29T22:30:00.000Z,False,True,True,False,,4013,Camping World Stadium,2390,Miami,fbs,ACC,34,"[0, 10, 9, 15]",0.3975401927994736,1657.0,1660.0,197,Oklahoma State,fbs,Big 12,37,"[21, 0, 3, 13]",0.6024598072005264,1745.0,1742.0,6.5895228009,https://www.youtube.com/watch?v=_noqxziw3ug,Cheez-It Bowl,-3,True
556,556,401256196,2020,1,postseason,2020-12-31T17:00:00.000Z,False,True,True,False,9000.0,3616,Amon G. Carter Stadium,344,Mississippi State,fbs,SEC,28,"[7, 0, 14, 7]",0.2286462754318757,1514.0,1519.0,202,Tulsa,fbs,American Athletic,26,"[0, 6, 7, 13]",0.7713537245681243,1543.0,1538.0,7.1476226006,https://www.youtube.com/watch?v=Jws-PRKrt_g,Lockheed Martin Armed Forces Bowl,2,True
558,558,401256197,2020,1,postseason,2020-12-31T21:00:00.000Z,False,True,True,False,8187.0,3805,Simmons Bank Liberty Stadium,349,Army,fbs,FBS Independents,21,"[0, 14, 7, 0]",0.989471084099388,1575.0,1574.0,277,West Virginia,fbs,Big 12,24,"[3, 7, 6, 8]",0.010528915900612,1572.0,1573.0,8.3341221205,https://www.youtube.com/watch?v=BXAfe6_76aY,AutoZone Liberty Bowl,-3,True
559,559,401256108,2020,1,postseason,2021-01-01T17:00:00.000Z,False,True,True,False,15301.0,5348,Mercedes-Benz Stadium,61,Georgia,fbs,SEC,24,"[7, 3, 0, 14]",0.700092323827215,1945.0,1950.0,2132,Cincinnati,fbs,American Athletic,21,"[7, 7, 7, 0]",0.299907676172785,1931.0,1926.0,7.3835857511,https://www.youtube.com/watch?v=cRiMMYOopl4,Chick-fil-A Peach Bowl,3,True
563,563,401256109,2020,1,postseason,2021-01-02T17:00:00.000Z,False,True,True,False,10422.0,3712,EverBank Stadium,96,Kentucky,fbs,SEC,23,"[3, 10, 0, 10]",0.7343053586931432,1576.0,1575.0,152,NC State,fbs,ACC,21,"[0, 0, 7, 14]",0.2656946413068568,1439.0,1440.0,6.4005115484,https://www.youtube.com/watch?v=yV5BwhgD0wU,TaxSlayer Gator Bowl,2,True
564,564,401256110,2020,1,postseason,2021-01-02T17:30:00.000Z,False,True,True,False,11025.0,3886,Raymond James Stadium,84,Indiana,fbs,Big Ten,20,"[3, 0, 3, 14]",0.1133272268311694,1740.0,1725.0,145,Ole Miss,fbs,SEC,26,"[6, 7, 7, 6]",0.8866727731688305,1599.0,1614.0,6.5142029679,https://www.youtube.com/watch?v=TagHzs741KY,Outback Bowl,-6,True
569,569,401279078,2020,5,spring_regular,2021-03-07T22:00:00.000Z,False,True,True,False,,3946,Sun Bowl,166,New Mexico State,fbs,FBS Independents,36,"[0, 10, 10, 16]",,,,3101,Utah Tech,fcs,FCS Independents,29,"[7, 7, 7, 8]",,,,,,,7,True
